"","id","BvNiv2","roqst_mn1","roqst_std1","roqst_cv1","roqst_mn2","roqst_std2","roqst_cv2","roqst_mn3","roqst_std3","roqst_cv3","roqst_mn4","roqst_std4","roqst_cv4","roqst_mn5","roqst_std5","roqst_cv5","roqst_mn6","roqst_std6","roqst_cv6","roqst_mn7","roqst_std7","roqst_cv7","roqst_mn8","roqst_std8","roqst_cv8","roqst_mn9","roqst_std9","roqst_cv9","roqst_mn10","roqst_std10","roqst_cv10","roqst_mn11","roqst_std11","roqst_cv11","roqst_mn12","roqst_std12","roqst_cv12"
"22",22,"Abuna",99.627272866,8.8396923453,8.87276354255878,131.054545316,10.8505855916,8.27944239967943,147.336363359,9.3748478506,6.36288804533422,103.545455933,6.44689748876,6.22615201282374,54.1999997226,3.87087027996,7.1418271213495,22.6545453505,2.05043844153,9.05089203869079,12.5727272034,1.84000540202,14.6348948183845,9.86363645033,1.06367508552,10.7838026155598,14.2454547015,2.06589803272,14.5021557823807,21.5545451424,3.54769182472,16.4591356546018,36.6272726926,6.89084930101,18.8134381689909,59.254545732,7.39193191131,12.4748773617178
"45",45,"Amazon1",70.5,11.5210677449,16.3419400636879,133.175003052,4.13906320044,3.10798806501536,225.775001526,15.0544657498,6.66790638823951,258.825000763,12.4343025721,4.80413504701804,253.249996185,25.2620729391,9.97515234734534,160.225002289,12.7069611177,7.93069804098382,99.7000007629,7.74983991888,7.77315933759134,46.7500009537,4.53348628772,9.69729667430349,22.8750004768,0.617960590063,2.70146700407609,16.9250001907,1.9778460434,11.6859439947705,15.75,2.57536403527,16.351517684254,24.8250002861,5.59704189893,22.5459892625415
"46",46,"Amazon2",34.8692312974,7.27454889061,20.8623724124151,65.9384613037,12.1956202126,18.4954576911179,125.738462008,26.8925371639,21.3876778309798,184.453845684,27.4841118688,14.9002650320909,212.015384381,22.8870437438,10.7949919816531,135.400001526,19.0319164648,14.0560681316871,75.6461533767,16.4525237005,21.7493196495667,33.1692308279,7.43364331109,22.411262261883,17.3384613624,3.66218471619,21.1217399263107,11.900000132,1.8929017638,15.9067373344799,11.6384616265,2.31667483258,19.9053354895727,19.1307693628,2.33843621914,12.2234300920857
"47",47,"Amazon5",49.7400001526,5.42018441875,10.8970333778068,105.059999084,17.2318991546,16.4019601226365,162.580001831,19.2915934061,11.8659079768946,186.079998779,12.7869328499,6.87173953880263,180.319998169,16.855787833,9.34770852049498,102.23999939,6.99016547841,6.83701635379088,55.9199996948,10.7242520659,19.1778471466931,26.8800003052,5.8115062081,21.6201865406071,17.2599998474,2.89316423681,16.7622494924055,14.8000001907,1.95038471242,13.1782749141151,15.4800003052,2.07016932878,13.3731866147612,33.0200000763,4.28644372395,12.981355887478
"81",81,"Amazon8",63.7666670481,7.7990748441,12.230645265209,116.13333257,8.72499716588,7.51291379726915,172.333333333,16.939069227,9.82924713367472,176.483334859,8.19723661324,4.6447652520784,149.58333079,9.75489989964,6.5213816593875,90.5333340963,6.49067762722,7.16937876198825,52.116666158,6.01315628668,11.5378759425059,26.25,2.84531776893,10.8393057864,16.9333335559,2.9089899078,17.1790740328648,13.4499999682,4.2703437027,31.7497673813861,14.3833333651,6.83920479791,47.5495118155627,17.3833333651,7.78126294259,44.7627781114306
"82",82,"Amazon9",79.0999984741,0,0,124.699996948,0,0,183.100006104,0,0,181,0,0,140,0,0,77.6999969482,0,0,42.2999992371,0,0,21.3999996185,0,0,15.1999998093,0,0,11.6999998093,0,0,12.6999998093,0,0,13.8999996185,0,0
"51",51,"Andira1",65.1200004578,11.4063840253,17.5159458616585,145.710002136,21.7201974941,14.906456094776,199.28999939,25.5911874199,12.8411799378951,187.78999939,8.37537490197,4.45996854421205,146.18999939,8.52953059525,5.83455135839713,86.8,15.136645021,17.4385311301843,49.2799991608,12.2982759849,24.9559176021308,27.770000267,5.79552432403,20.8697308905575,18.2600001335,2.67477102594,14.648253047013,15.2300000191,2.15408898297,14.1437227857423,16.7700000763,3.42579928384,20.4281411344862,29.1399999619,9.58146088239,32.8807855007467
"29",29,"Apaporis",86.2666667302,47.1576201359,54.6649382934732,78.5166653527,39.620409818,50.4611468661125,125.011109458,56.8914049649,45.5090793222772,182.688888974,44.9042305147,24.5796177134181,235.350001865,33.9042330657,14.4058775428215,242.149998983,13.094536565,5.40761371876747,232.422221714,17.7039720427,7.61715980173577,186.466667175,13.6858816409,7.33958612991979,135.505553775,8.63934572883,6.37563958682844,140.361110263,7.34522727312,5.23309288403103,118.461112128,9.39527882172,7.9311080682479,98.8222226037,31.2725924042,31.6453036374322
"97",97,"Apurimac1",23.2250000238,16.4251593518,70.7218916467952,37.6200000763,17.3679182021,46.1667149571366,41.8099999428,19.6644323028,47.0328446058426,19.1499999285,11.271889818,58.8610436557997,9.55500000715,6.87026033298,71.9022535618942,5.90999999046,4.35153982145,73.6301155410205,4.72999995947,4.03808115271,85.3716952919905,3.65499998927,2.88971884561,79.0620753513915,4.89500002265,5.04989867435,103.164425964929,7.02500012517,8.03802713074,114.42031298961,7.27000005245,7.14871332525,98.3316818937418,16.2350000381,13.0513321566,80.3900962486688
"91",91,"Arinos",138.19047728,28.5951206027,20.6925405900154,187.290476118,43.6323262661,23.2966070515033,247.142857143,70.8626555505,28.6727508007638,112.342856998,25.0343864705,22.2839147405212,40.8380952563,6.72447355255,16.4661782346781,15.1904760542,1.83922983168,12.1077826996177,8.70952383677,0.813519553476,9.3405743955998,9.347619034,1.32255853655,14.1486140132527,15.1619046302,3.67818228806,24.2593683166538,30.4952378954,8.704759137,28.5446506987671,58.9619051615,15.5405607994,26.3569515890532,107.771429153,23.7862928074,22.071056303458
"92",92,"Aripuana",171.069999695,17.9506024751,10.4931329321939,215.256667582,8.83703125641,4.10534612269031,253.866667684,9.68690936855,3.81574684732056,169.730001577,23.7289720902,13.980422948052,85.9233336131,23.9687820338,27.8955448140872,29.5900000254,9.98112748784,33.7314210181555,14.3633333206,3.75335255346,26.1314868191279,13.4166667144,3.05189380029,22.7470344553944,17.8100001017,5.96687229937,33.5029324272741,34.1199997902,12.1018566558,35.4685132772947,66.283333079,12.1332348435,18.3051066986009,118.299999746,22.9887075769,19.4325508252398
"15",15,"Bacaja",114.309091048,9.97656000836,8.72770478436462,188.381820679,10.5143038964,5.58137927455125,234.818181818,10.5130073078,4.4770840257797,222.672726718,10.2505075086,4.60339605109411,102.154545177,17.7951141824,17.4197967908006,40.8272725886,9.93003662504,24.3220670778109,20.4545451078,5.34081410761,26.1106471909432,13.5909090909,1.45004981589,10.6692628593984,15.7272727273,2.90175210261,18.4504468951761,27.4727271687,6.93254411692,25.234277159125,35.0545454892,8.0208097719,22.8809407167214,63.9454539906,11.9996486671,18.7654444815795
"33",33,"Beni",91.321950866,33.7914376502,37.0025358960886,114.602438671,31.5592855889,27.5380576145506,112.463413797,36.0259300058,32.0334665199012,67.4585362411,24.6542428938,36.5472544581824,42.2560974912,17.7955057135,42.1134623641144,26.0902437582,14.8823646844,57.0418767349483,18.460975647,12.1020837155,65.5549519532931,17.7829268967,9.24996769416,52.0160024718795,18.4634146574,9.65552431532,52.2954420646678,26.0219512335,13.7034180751,52.6609936055009,32.4999999767,15.4123327179,47.4225622429214,59.8731702944,28.1745347131,47.0570283393448
"37",37,"Blanco_Baures",45.1880000305,7.25122442312,16.0467921090239,54.3759997559,8.73009879013,16.055058903414,58.5080000305,15.2137808902,26.0029070935071,31.8279998779,9.52245848977,29.9184948042619,18.1839999008,3.68083466741,20.2421617217896,8.32399993896,1.61152842129,19.3600244246439,5.09599995613,1.31437589652,25.792305883734,5.44,0.868562016848,15.966213545,6.51600000381,1.19789153243,18.3838479393735,10.0959999466,2.05006925102,20.3057573480911,18.6880000305,3.74980742601,20.0653222382817,30.4280000305,5.99923466527,19.7161649114519
"11",11,"Branco",26.9786884902,22.5331890366,83.5221810162683,22.9737705637,20.2625304152,88.198540849085,30.0655738721,22.8676226904,76.0591591821253,52.0491800621,31.803441063,61.1026744802805,104.885245651,49.5921519385,47.2822956467254,163.768852234,65.7070565682,40.1218276075569,185.5213114,66.8025103702,36.0079981464598,137.257376124,65.6270080328,47.813101114152,78.5360660866,52.6876204377,67.0871652516979,50.8245899951,37.0899332751,72.9763551042435,41.6770492304,29.3854397886,70.5074863293482,31.3295082186,24.0948018418,76.9076924976919
"21",21,"Candeias",136.412500381,18.25503017,13.3822267893439,158.425001144,19.591119711,12.3661793085251,175.862503052,16.290407712,9.26315014814907,124.125,15.2498973468,12.2859193126284,58.2375006676,10.1298987271,17.3941165245364,21.3750001192,4.93020023841,23.0652641446372,11.4499998689,2.74089384837,23.9379378144335,13.2874999046,2.78766804732,20.9796279761773,21.8249998093,4.05763169724,18.5916688783245,37.7250003815,6.88962076564,18.262745383612,57.9999995232,6.46335765527,11.1437201869022,94.9624996185,12.308934385,12.9618896242723
"52",52,"Canuma",156.554546356,36.9737720493,23.6171819406783,216.931818875,15.4231933478,7.10969622980348,255.327271201,10.281764076,4.02689615865825,205.536363775,3.86011483096,1.87806904825156,125.563635393,11.1764578642,8.90103080340016,48.6818181818,8.01116502995,16.4561746647027,21.7681816274,3.91133371672,17.9681233079971,15.5045452985,2.87883780675,18.5677022532774,15.700000026,3.99897718184,25.4711921988375,25.2045455412,7.06350949966,28.0247445371066,53.3363638791,21.0603366459,39.485887515014,90.8909092816,43.190391929,47.5189348091861
"73",73,"Caqueta1",80.2612247078,38.9293489907,48.5033079577675,73.6877553512,30.6630246761,41.6121030284588,118.344898068,38.948354209,32.910885762579,173.38367322,37.0356115467,21.3604954024171,216.863265213,33.961519027,15.6603373990719,217.140817136,32.5380785892,14.9847822341116,195.65918467,32.1967862685,16.455545556322,150.436734491,24.5498883147,16.3190781811132,113.867346783,16.4011743707,14.4037556279907,124.902040832,14.1337419095,11.3158614665958,112.730612307,11.8407497681,10.5035797515709,91.8632647456,25.2371742182,27.4725422486237
"95",95,"Chapare",115.757141113,44.1214816882,38.1155592337318,103.614286695,35.5659737735,34.325356963748,99.7142857143,39.7190643948,39.8328726022292,61.0714274815,26.0174506998,42.6016744207941,49.314286232,21.5708424556,43.7415688308243,47.228572028,19.4341910209,41.1492242648755,35.8571424484,14.5239561156,40.505057357821,24.6285713741,7.39415098811,30.0226548905141,21.1285712378,6.11899000624,28.9607372754711,32.3714287622,11.5845603699,35.7863733942669,35.5571428026,10.7806517587,30.3192295808191,75.4857145037,27.2649135751,36.1193025122172
"8",8,"Coari",149.409999084,12.1463942838,8.12957255757104,140.430000305,8.16370687436,5.81336385147706,177.280000305,9.10953353877,5.13850040788446,185.380003357,4.06517064861,2.19288519527179,151,5.84722271063,3.87233292094702,82.1700004578,5.77599438239,7.02932256323447,41.5299995422,3.80684887193,9.16650352490791,27.8500001907,3.07351599697,11.0359640069099,31.2100000381,5.67105804038,18.1706441315507,49.0000003815,6.41887871692,13.0997523815193,67.3200008392,5.13279736906,7.62447609191235,110.38999939,6.45437147418,5.84688061404654
"30",30,"Curaray",83.0625,19.1447720984,23.0486345804665,77.5999994278,19.1771990548,24.7128855621226,117.325000763,21.9246306733,18.6870918650906,170.550001144,26.0238827564,15.2587995202811,203.900001526,25.3465958245,12.4308953579228,208.937501907,31.4082408589,15.0323616259565,182.850002289,15.2886376096,8.36130020137262,141.95000267,8.3043683311,5.85020653392003,108.137501717,10.2507258937,9.47934410444079,104.562499046,14.2653351491,13.6428789281559,98.2750005722,13.6959605377,13.9363627147862,81.3124990463,18.9921984141,23.3570467478631
"2",2,"Curua",40.4857145037,2.00244830548,4.94606141950884,64.200000218,2.15804179362,3.36143580419326,109.228571211,4.13235196151,3.78321524825901,160.214285714,5.6491303513,3.525984169342,219.88571385,16.2070897711,7.37068793025637,131.300000872,19.2415474555,14.6546438139463,72.4142864772,16.6658271544,23.0145568853286,32.1142858778,7.87662541783,24.5268583825959,16.6714286804,2.7932134346,16.7544934999115,12.6571429116,1.08477397584,8.57044898217771,13.1428571429,1.07018984149,8.1427487939191,24.4714284624,0.503457351951,2.05732719168624
"4",4,"Curua_Una",52.5454548922,10.1730807052,19.360534086289,101.236363498,13.3495837302,13.1865500388739,170.918179599,11.2578720476,6.58670252281687,199.418179599,11.5577447935,5.79573277458499,168.363634976,13.8562920003,8.22997911768488,97.0454545455,11.1672715669,11.507258757456,52.2727272727,6.47387663677,12.3848074790447,28.6545453505,1.74061808804,6.07449208057188,18.709090753,1.55239088689,8.29752181645211,15.9454546842,2.34108116319,14.6818087634072,19.6181817488,4.19151023265,21.3654368499588,40.1818183552,9.20235357349,22.9017848125808
"12",12,"Demini",48.7666667302,8.564201477,17.5615887884673,40.3666664759,7.85656129754,19.4629925714341,59.9583330154,13.7661094996,22.9594600237873,94.258333842,16.5842533724,17.5944690473728,167.366664886,21.6051810789,12.9088914412055,204.933333079,17.7125818438,8.64309459943832,192.383333842,27.0737832841,14.0728319566055,137.833333333,27.3928920642,19.8739241095039,92.2750002543,17.696286733,19.1777693679013,69.3583332698,10.6149619949,15.3045228950477,64.4916664759,8.03590350665,12.4603750310173,47.8249991735,6.10629846794,12.768005381009
"14",14,"Fresco",145.799997602,24.8637432169,17.05332210277,198.071429661,14.0620291834,7.0994737643219,224.092858451,6.40986596673,2.86036155325832,165.792857579,12.8072778496,7.72486706400929,59.8214291164,4.86080295742,8.12552128763406,20.5499999183,1.76017470945,8.56532708733758,11.4214285442,0.696089519089,6.09459242681588,10.1571427754,1.393205225,13.716507248222,17.0714286395,3.01885222958,17.6836531571526,38.6857147217,7.49417502881,19.3719440954423,56.4999997275,16.0325115635,28.3761267979203,103.142857143,24.7108038482,23.9578430660887
"94",94,"Grande",41.4351352228,30.7360449523,74.1787007259174,44.1432435061,26.4936256322,60.0173968379531,39.5351351403,27.1742544559,68.7344418059166,22.864864852,16.9348705274,74.0650366272281,15.6486486776,14.4449864237,92.3082032276502,12.8918918693,11.4409501095,88.7453154702981,9.47567572143,8.62286117602,90.9999606309734,7.38918923687,6.16155408781,83.3860642932997,7.3567567516,6.03093561203,81.9781843503029,10.1378378804,9.05453005834,89.3142124105731,15.4486485752,11.606559555,75.1299344955793,26.6972972251,20.0237894649,75.0030585346079
"38",38,"Guapore",66.906000061,18.9904655221,28.3838004136937,77.8559997559,24.1630557542,31.0355731478086,88.2800003052,31.1103780882,35.2405731543337,49.2179999161,19.0814535101,38.7692582848296,23.6819999695,7.12855355759,30.1011467222821,8.69599998474,2.79263025932,32.1139634799976,4.85800001144,1.86011721445,38.2897737766499,6.13600000381,1.00692803744,16.4101700915054,9.46399997711,1.93057088704,20.3991007154412,15.2899999714,3.6014024499,23.5539729014809,28.4520000648,6.17061571399,21.6878099955585,47.8560001373,11.2878549708,23.5871258325286
"26",26,"Huallaga",51.5516129771,30.4920809549,59.1486457823251,64.0322586183,39.0148563984,60.9300019088344,68.593547821,33.9060072617,49.4303157349147,70.9483875767,29.8140891989,42.0222223749186,47.6451612903,23.6961249681,49.7345886263675,33.3161288231,16.3332847686,49.0251579207341,22.5258063962,10.7893008053,47.8975119271206,18.8903225622,8.36703820216,44.292722766432,25.1548388389,10.3594695104,41.1828101016489,61.5645158214,33.7696608677,54.8524753539304,42.1677422985,20.2739848583,48.0793700425863,43.3419352501,25.6068002928,59.0808881630197
"13",13,"Iriri",130.479592304,39.0908262846,29.9593412228968,195.210203521,34.0469135197,17.4411546658919,239.012243777,26.8680804814,11.2412987957504,181.165306247,14.8448649427,8.19409921812545,91.3795914942,26.7776707831,29.3037759802194,36.8816327854,17.9954495058,48.7924425973996,18.3551020525,8.94381703269,48.7265993243107,19.1510204977,6.0181400736,31.4246443124155,22.3938775549,4.48655182134,20.0347251624509,35.9673471645,9.17744337555,25.5160419076117,51.7204080309,15.8317942973,30.6103429962142,90.8571427793,26.320714879,28.9693403004487
"36",36,"Isiboro",113.900000436,56.6574921487,49.7431887022122,110.485713414,44.8999969008,40.6387355553886,113.357142857,50.8880522056,44.8917914857781,70.1428564617,34.65453371,49.4056493535052,54.0428564208,29.6204004667,54.8090949080547,45.4714279175,27.5548129099,60.5980814147588,34.1428569726,21.0202520215,61.5655920017735,20.9142857279,11.3253735212,54.1513760907061,18.5428573745,9.75029053533,52.5824598572307,27.2857143879,16.3490000824,59.9178011247162,28.8142854146,15.1137994123,52.452452645735,67.2285713468,35.0490145675,52.1341058799226
"34",34,"Itonamas",31.427659684,18.4709513754,58.7729139271661,35.0872339594,22.8254208813,65.053349339853,35.6978721111,27.3685520336,76.6671804650506,21.2212765369,16.1295675635,76.0065848793477,12.4872340902,8.46918371034,67.8227351963124,7.45106380544,3.77048288918,50.6032828014059,4.31063827619,2.76822654211,64.2184837776907,3.86170215746,2.40721905804,62.3356996445145,4.27234045559,2.52280682988,59.0497610409095,6.76382977658,3.8118195572,56.3559356623456,12.4106382867,5.80939195048,46.8097757446182,20.5936170233,10.6179173582,51.5592639514792
"16",16,"Jamanxim",141.452632302,35.2520151403,24.9214274535643,214.931580393,25.8067719808,12.0069707455799,256.578948172,23.2401790534,9.05771078218807,192.536841945,6.03587725609,3.13492067030694,100.099998876,12.2821646749,12.2698949178957,35.4368421655,10.9219818109,30.8209793634864,17.178947248,5.18069079224,30.1572076417147,20.6684212434,4.27699505794,20.6933805324186,27.2578947168,2.33470758578,8.56525278286088,43.7210523706,10.5028109855,24.0223197201963,67.2526315388,23.3062070966,34.6547139693024,99.4105264764,30.1895913849,30.3686062783975
"72",72,"Japura1",155.891305011,24.5283504086,15.7342645934417,141.313043014,15.453163654,10.9354121349358,175.995651909,20.2084025002,11.4823305468074,207.686956654,16.1337421245,7.76829820438763,210.056523199,14.5295136604,6.91695427455745,177.69565151,19.4350977791,10.9372950963892,124.569565814,20.9223503445,16.7957158779377,95.3913043478,21.4894296323,22.5276609636753,83.2869564554,15.7539306399,18.9152435271617,100.039131165,26.3309993812,26.3206997847381,109.873913641,28.3516785136,25.8038305673135,128.400000531,29.1739766546,22.7211655248837
"1",1,"Jari",64.6684214943,9.7853837898,15.1316261688288,97.6526324624,14.2473767065,14.5898542079608,163.373684532,27.8256370279,17.031896604162,221.773683247,25.6757891475,11.5774733825851,284.221052471,20.6580852846,7.26831637030399,183.715788992,12.9108789369,7.0276370951776,116.847368742,7.84396345243,6.71299964807041,56.457894777,6.27738688554,11.1187052055956,24.594736802,2.1729130414,8.83487007359763,16.2315788771,1.54001099072,9.48774609285049,16.284210456,1.56483167951,9.60950292148447,27.4105265768,4.97550809961,18.1518150907076
"10",10,"Jatapu",34.9083333015,11.1731417342,32.0070902202595,46.741666317,20.0563555586,42.9089442866214,69.6749992371,26.4505234585,37.9627179736169,90.8583332698,27.6814463291,30.4666015024743,128.500001907,17.9876348919,13.9981592412102,118.008333842,7.30815417231,6.19291361413068,91.2083339691,14.3606209734,15.7448561424937,47.0416669846,11.0561043925,23.5027904009427,23.2083334923,3.39496149077,14.6282002190996,16.6583333015,1.86835858369,11.2157594032637,16.6250000795,2.20609959764,13.2697719524242,15.9583330949,2.91903441684,18.2915997521876
"64",64,"Javary1",161.275675799,33.7298046833,20.9143781392911,150.383784114,24.5939076912,16.3540955137532,179.132431443,23.5304976935,13.1358110331838,178.164864205,19.7473115924,11.0837294887045,132.39729804,24.2789474087,18.337947804165,79.548648628,18.4728669125,23.2221002255943,52.6027027852,11.3231763647,21.5258451850611,45.1702703528,8.18386265441,18.1178075545937,54.6216218278,8.74945957103,16.0183079122285,82.4054054054,14.3435440856,17.406071865111,95.25135164,22.7254544436,23.8584062612468,121.091892346,31.3804412887,25.9145684163855
"17",17,"Jiparana",122.566667239,28.8993322378,23.5784596977313,150.879165649,30.6907833379,20.3412997453194,173.529166857,28.5318460012,16.4421039517306,112.166666985,27.6826469652,24.6799229301357,52.1291666826,16.3720420401,31.4066828264967,18.4874999523,6.91069875778,37.380385534066,9.93333337704,3.3616299631,33.8419122312969,11.3708332578,3.32433932525,29.235670331984,18.0208332936,5.35910277175,29.738373827881,31.7541665634,10.2905285476,32.4068607722834,52.2666668097,11.4704574472,21.946028219024,87.6041663488,16.8690417168,19.2559811021261
"63",63,"Jurua1",153.495161487,30.2835285394,19.7293049800562,156.872581482,22.5494731076,14.3743877321145,186.424193598,20.6466635708,11.0750987692734,159.353225831,26.0452755239,16.3443666659889,104.103225462,37.7426466909,36.2550214207118,57.6435486271,31.0772949879,53.9128761640632,36.6435483194,16.9926515885,46.3728333304001,31.4080644423,10.6552623025,33.925243378416,38.4967741812,9.91848998956,25.764470401792,64.0564515514,5.85680251415,9.14318912818704,84.9354837479,11.530521244,13.5756232085805,119.385483896,23.2658121923,19.4879741096225
"90",90,"Juruena1",133.339999559,39.5430757394,29.6558241114311,174.139999559,48.5133956533,27.8588467762476,220.435555352,57.5519983398,26.1083100899484,119.793332842,43.2383387392,36.0941111774799,50.9088884989,23.2166589378,45.6043328038907,17.5377778795,6.88219242083,39.2421004993719,9.45777775447,2.77035803448,29.2918495908899,10.2400000148,2.05754979917,20.0932597284785,16.0288888719,3.72126753518,23.216004333923,30.0244446648,8.51044216061,28.3450443650918,59.8933336046,15.3293532999,25.5944232476695,102.766667175,28.9976093359,28.2169405051546
"6",6,"Jutai",195.391667048,11.7056231716,5.99085076065418,163.612498601,14.2598303156,8.71561184966394,198.670832952,9.57094091323,4.8174866793569,201.937500636,8.57538978443,4.24655636393533,159.245833715,22.1211446707,13.8911920988086,96.200000445,25.3881379688,26.3909956874845,54.0624998411,15.7639568732,29.1587642442234,43.3458333015,11.4330657848,26.3763894104312,51.8333330154,9.57943381354,18.4812229047549,81.9499991735,9.33666620204,11.393125437711,120.787499746,11.2756120483,9.33508191825405,159.729165077,12.3197839719,7.7129207843546
"19",19,"Luna",120.841176201,21.097506188,17.4588719269892,163.711764167,13.8456152115,8.45731232691151,209.723530489,10.3461558931,4.93323561213016,197.958822811,4.07590613975,2.05896664865574,148.152940638,8.64788983269,5.83713680973801,64.2999994615,6.0436644024,9.39916711199769,31.5294116525,3.90621923329,12.3891282093755,20.3882354288,1.24043756882,6.08408497710294,20.0764706556,2.22513147063,11.0832800684982,30.3588235519,6.27329158861,20.6638164943562,44.4647057477,9.41106623063,21.1652502189713,68.0470594518,19.21473467,28.237421021272
"53",53,"Madera1",102.533335368,14.9033192123,14.535096472587,165.300003052,22.8661335889,13.8331114136197,218.666666667,15.7245710122,7.19111479215367,198.333333333,5.66234777685,2.85496526564345,141.133331299,2.23058980323,1.58048405908052,62.9666671753,3.85947684802,6.12939674459054,31.5,3.89444048185,12.3633031169841,19.2333329519,1.50849392705,7.84312282651448,17.7333329519,1.54560308258,8.7158070441259,21.1333332062,3.86120329774,18.270678174928,28.9666671753,6.87475338149,23.7333254111889,39.8333333333,12.1962651663,30.618238911239
"54",54,"Madera2",163.72857448,8.80173611899,5.37580941319755,199.457142421,8.02084071635,4.02133542022786,236.785716466,6.99743573702,2.95517645297864,193.814287458,6.15569845371,3.17608084235996,119.11428506,11.0064186221,9.24021717173206,46.500000545,6.20253476481,13.3387842841153,21.0428573063,2.51387987794,11.9464759055671,16.8714284897,1.14357138454,6.77815387854176,19.2142854418,2.82409487212,14.6978917361989,33.8714286259,6.39167248721,18.8703953346762,56.2571427482,7.66305644091,13.6214817649181,97.1428571429,7.31434149082,7.52946918172315
"55",55,"Madera3",164.357145037,4.33618102799,2.63826743097408,186.342856271,4.23720132837,2.27387376858054,223.371429443,2.69269676526,1.20547948856956,182.728572301,9.12855782153,4.99569263119561,109.185712542,12.2567099079,11.2255620470355,45.9571424212,6.17271864416,13.4314674911392,21.399999891,2.40772582592,11.2510553186152,17.9428571974,0.783503261681,4.36665829227317,21.2428567069,2.90853765039,13.6918385814148,37.0857146127,5.6263225367,15.1711315137319,65.2428572518,4.79995806085,7.35706292311037,106.314286368,4.45017772548,4.18586991222986
"56",56,"Madera4",136.333334181,24.4194387027,17.9115686192198,152.288887024,23.6276392366,15.5150120920356,167.188886854,22.2279818626,13.2951312021181,118.900001526,19.460272751,16.3669238866617,56.6777784559,14.1188441511,24.9107225719611,22.4888888465,6.80203324278,30.2461953065263,11.7555555238,3.36422710729,28.6181890807191,11.4333332909,2.6997944127,23.613362297842,17,4.31225640093,25.3662141231176,28.0333336724,7.59034466046,27.0761399595262,50.9666661157,9.68859552684,19.0096709579665,89.0555547078,14.8277609182,16.6500124184857
"57",57,"Madera6",104.950000763,4.85000228882,4.62125036070496,117.850002289,7.04999923706,5.98217997465244,133.450004578,4.84999847412,3.63431870194147,93.6500015259,3.34999847412,3.57714727126141,42.4499988556,3.14999961853,7.42049400106039,17.0500001907,1.55000019073,9.09091010788055,8.60000014305,1.20000004768,13.9534886944132,7.69999980927,0,0,12.5,1.89999961853,15.19999694824,19.5999999046,3.90000009537,19.8979597671054,40.9499988556,6.14999961853,15.0183145064703,65.6500015259,3.65000152588,5.55978894294468
"32",32,"Madre_Dios",224.121428717,123.613194273,55.1545628548921,229.892857506,95.3064839408,41.4569138748961,218.00714402,75.7018222813,34.724468604733,141.652380807,52.3973521323,36.9900963427441,105.738095601,58.8664110292,55.6719039572368,83.6333337057,64.2823707658,76.862140868383,63.1619049822,52.0491483702,82.405919176865,44.7119050934,34.1124280905,76.2938372212984,37.2404761655,26.9865226065,72.4655680732155,85.4976196289,74.3772808601,86.9933937142724,101.471428417,72.5194859984,71.4678871971516,168.933333442,109.892907687,65.0510502858985
"58",58,"Mamore1",83.050000906,19.6836233713,23.7009309531241,99.4812493324,17.4748112128,17.5659346158901,112.831250668,17.2702317917,15.306248658465,74.006248951,11.2751643722,15.2354220515424,33.5624998808,5.03932992016,15.0147633163727,13.9687498808,2.78897811116,19.9658389974714,8.05625006557,2.20509887653,27.37128140987,6.98125001788,1.42092343466,20.3534242581315,9.13750013709,1.37107395576,15.0049131074119,14.7687500119,2.83057400434,19.1659686978197,29.1437501907,6.11442695134,20.9802338797536,49.2124996185,11.823962262,24.0263395553172
